,Year,Hobbyist,ConvertedComp,Country,EdLevel,Employment,JobSat,OrgSize,UndergradMajor,YearsCodePro,Data scientist or machine learning specialist,Database administrator,Data or business analyst,"Engineer, data"
13674,2019,Yes,8020.0,Netherlands,Bachelor's degree,"Independent contractor, freelancer, or self-employed",8.0,"Just me - I am a freelancer, sole proprietor, etc.",Another engineering discipline,7.0,0,0,1.0,0.0
13675,2019,Yes,130602.0,Switzerland,Bachelor's degree,Employed part-time,5.0,"1,000 to 4,999 employees",Computer science,12.0,0,1,0.0,0.0
13676,2019,Yes,2520.0,India,Master's degree,Employed full-time,8.0,2 to 9 employees,Computer science,7.0,1,0,0.0,0.0
13678,2019,Yes,121000.0,United States,Doctoral degree,Employed full-time,4.0,"1,000 to 4,999 employees",Computer science,15.0,1,0,0.0,0.0
13679,2019,Yes,130000.0,United States,Bachelor's degree,Employed full-time,8.0,500 to 999 employees,Computer science,8.0,0,0,0.0,1.0
13680,2019,Yes,23788.0,India,Bachelor's degree,Employed full-time,5.0,"10,000 or more employees",Computer science,3.0,1,0,0.0,0.0
13681,2019,Yes,91593.0,United Kingdom,Master's degree,Employed full-time,4.0,"10,000 or more employees",Natural science,9.0,1,0,1.0,1.0
13682,2019,Yes,11520.0,Turkey,Bachelor's degree,Employed full-time,6.0,2 to 9 employees,Computer science,2.0,0,0,0.0,1.0
13683,2019,Yes,47100.0,United Kingdom,Bachelor's degree,Employed full-time,8.0,2 to 9 employees,Computer science,5.0,1,1,0.0,0.0
13684,2019,No,13752.0,Germany,Bachelor's degree,Employed part-time,8.0,10 to 19 employees,Computer science,4.0,0,0,0.0,1.0
13685,2019,Yes,13993.0,India,Master's degree,Employed full-time,8.0,"1,000 to 4,999 employees",Computer science,3.0,0,0,1.0,1.0
13686,2019,Yes,49920.0,United States,Bachelor's degree,Employed full-time,8.0,20 to 99 employees,Computer science,4.0,0,1,0.0,0.0
13687,2019,Yes,9683.0,India,Master's degree,Employed full-time,4.0,20 to 99 employees,Computer science,2.0,1,1,1.0,1.0
13688,2019,Yes,22080.0,Albania,Master's degree,Employed full-time,4.0,500 to 999 employees,Computer science,2.0,1,0,0.0,0.0
13689,2019,No,75000.0,United States,Bachelor's degree,Employed full-time,8.0,100 to 499 employees,Computer science,15.0,0,1,1.0,1.0
13690,2019,Yes,55248.0,Denmark,Some college/university study without earning a bachelor's degree,Employed full-time,8.0,20 to 99 employees,Computer science,4.0,0,1,0.0,0.0
13691,2019,Yes,27492.0,Netherlands,Some college/university study without earning a bachelor's degree,"Independent contractor, freelancer, or self-employed",6.0,2 to 9 employees,Mathematics or statistics,3.0,0,1,0.0,0.0
13692,2019,Yes,71376.0,Canada,Bachelor's degree,Employed full-time,6.0,100 to 499 employees,Computer science,3.0,0,0,0.0,1.0
13693,2019,Yes,59436.0,Romania,Some college/university study without earning a bachelor's degree,Employed full-time,4.0,"Just me - I am a freelancer, sole proprietor, etc.",Computer science,7.0,0,1,0.0,0.0
13694,2019,Yes,70650.0,United States,Bachelor's degree,Employed full-time,8.0,"1,000 to 4,999 employees",Humanities,6.0,0,1,0.0,0.0
13695,2019,Yes,81000.0,United States,Bachelor's degree,Employed full-time,2.0,20 to 99 employees,Business,3.0,0,1,0.0,0.0
13696,2019,Yes,4152.0,Ghana,Bachelor's degree,Employed full-time,4.0,10 to 19 employees,Computer science,4.0,0,1,0.0,0.0
13697,2019,Yes,36000.0,United States,Some college/university study without earning a bachelor's degree,Employed full-time,8.0,100 to 499 employees,Natural science,1.0,1,0,0.0,1.0
13698,2019,Yes,31403.0,United Kingdom,Master's degree,Employed full-time,8.0,2 to 9 employees,Computer science,2.0,0,1,0.0,0.0
13699,2019,No,41688.0,Poland,Master's degree,"Independent contractor, freelancer, or self-employed",4.0,20 to 99 employees,Information systems,3.0,1,0,0.0,1.0
13700,2019,No,95000.0,United States,Bachelor's degree,Employed full-time,8.0,"10,000 or more employees",Computer science,1.0,1,0,0.0,1.0
